Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Allano,0.05,0.1,51.16,0.55,0.0,0.0,0.8,0.35,0.05,0.4,0.0,1.05,0.1,0.0,20.8,73.08,4.6,42.42,0.0,0.0,0.0,0.0,0.8,0.1,0.25,0.0,46.88,49.21,2.05,1.3,20,2,4,Liga Portugal,2
Romário Baró,0.0,0.0,48.39,0.67,0.0,0.0,1.11,0.56,0.06,0.22,0.0,0.5,0.17,0.06,15.78,83.45,4.33,57.14,0.0,0.0,0.0,0.0,0.67,0.11,0.17,0.0,36.36,44.12,1.0,0.67,18,1,3,Liga Portugal,2
Emilijus Zubas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,0.0,0.0,0.0,0.0,30.33,61.54,1.33,46.77,2.0,0.33,0.33,0.0,1.33,0.0,0.33,0.0,100.0,66.67,0.33,0.33,3,3,1,Liga Portugal,2
Anderson Oliveira,0.0,0.0,60.0,1.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.83,0.17,0.0,21.83,80.92,7.83,40.0,0.0,0.0,0.0,0.0,0.67,0.0,0.33,0.0,14.29,40.91,1.0,0.67,6,2,4,Liga Portugal,2
Henrique Jocu,0.0,0.0,0.0,0.07,0.0,0.0,0.93,0.5,0.0,0.29,0.0,0.79,0.07,0.0,14.79,82.61,1.57,57.14,0.0,0.07,0.0,0.0,0.79,0.0,0.07,0.0,75.0,52.27,0.29,0.43,14,1,3,Liga Portugal,2
Bilel Aouacheria,0.04,0.04,37.5,1.0,0.0,0.0,0.63,0.25,0.0,0.04,0.0,0.17,0.08,0.04,7.92,76.84,2.96,50.0,0.0,0.0,0.0,0.0,0.5,0.0,0.21,0.0,42.86,42.74,0.83,1.04,24,2,3,Liga Portugal,2
Issah Abass,0.15,0.19,37.78,1.35,0.0,0.0,0.62,0.31,0.0,0.19,0.0,0.62,0.08,0.0,12.0,76.6,3.65,57.14,0.0,0.08,0.0,0.0,0.62,0.08,0.23,0.04,35.0,39.56,1.23,1.5,26,2,4,Liga Portugal,2
Rodrigo Martins,0.1,0.17,53.66,1.3,0.0,0.0,0.53,0.13,0.0,0.3,0.0,0.47,0.1,0.0,10.7,74.77,3.47,42.86,0.0,0.0,0.0,0.0,0.6,0.07,0.07,0.0,25.0,46.07,1.47,1.17,30,2,4,Liga Portugal,2
Filip Stevanović,0.0,0.0,66.67,0.57,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.29,0.0,0.14,7.0,67.35,1.57,66.67,0.0,0.0,0.0,0.0,0.57,0.14,0.14,0.0,0.0,50.0,0.29,0.14,7,1,4,Liga Portugal,2
Matheus Pereira,0.06,0.0,53.33,0.11,0.0,0.0,1.11,0.56,0.0,0.67,0.0,0.5,0.11,0.11,24.56,71.95,3.5,19.64,0.0,0.06,0.0,0.0,0.44,0.17,0.28,0.0,40.0,48.08,0.78,1.28,18,1,2,Liga Portugal,2
Gustavo Assunção,0.05,0.0,38.46,0.14,0.05,0.0,1.0,0.59,0.0,0.73,0.0,0.68,0.09,0.05,23.05,82.25,3.36,50.72,0.0,0.05,0.0,0.0,0.77,0.18,0.45,0.0,36.36,39.52,0.45,1.32,22,1,3,Liga Portugal,2
Percy Liza,0.09,0.0,28.57,0.36,0.0,0.0,0.45,0.0,0.0,0.36,0.0,0.09,0.0,0.0,6.09,73.13,1.36,50.0,0.0,0.0,0.0,0.0,0.45,0.09,0.09,0.0,30.0,40.68,1.0,0.82,11,1,4,Liga Portugal,2
Bruno Jordão,0.09,0.18,61.29,1.18,0.0,0.0,1.09,1.09,0.09,0.64,0.0,1.45,0.0,0.0,23.91,81.37,4.27,74.19,0.0,0.09,0.0,0.0,1.55,0.09,0.36,0.0,40.0,51.96,1.73,0.91,11,2,3,Liga Portugal,2
João Graça,0.05,0.05,51.28,0.68,0.0,0.0,1.16,0.42,0.0,0.21,0.0,1.21,0.0,0.05,24.37,82.07,5.16,64.86,0.0,0.05,0.0,0.0,0.58,0.11,0.37,0.0,43.75,41.11,0.95,1.26,19,2,3,Liga Portugal,2
Yan Eteki,0.0,0.0,55.56,0.24,0.0,0.0,1.29,0.35,0.06,0.53,0.0,0.71,0.12,0.0,15.59,83.02,2.88,57.14,0.0,0.06,0.0,0.0,0.29,0.0,0.24,0.0,25.0,50.86,1.76,1.12,17,2,3,Liga Portugal,2
Ilija Vukotić,0.0,0.0,60.0,0.15,0.0,0.0,0.62,0.46,0.0,0.85,0.0,0.31,0.0,0.0,11.38,79.73,1.69,46.15,0.0,0.0,0.0,0.0,0.54,0.15,0.08,0.0,41.18,45.45,0.15,0.62,13,1,3,Liga Portugal,2
Sidy Sarr,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.4,0.0,0.6,0.0,0.4,0.0,0.0,7.4,72.97,1.2,57.14,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,75.0,61.9,0.0,0.6,5,2,3,Liga Portugal,2
Sotiris Alexandropoulos,0.0,0.0,25.0,0.17,0.0,0.0,1.0,0.33,0.0,0.17,0.0,0.5,0.0,0.0,10.33,75.81,2.17,66.67,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.0,50.0,47.37,0.17,0.5,6,1,3,Liga Portugal,2
Fábio China,0.0,0.0,50.0,0.1,0.0,0.0,1.6,0.7,0.0,0.5,0.0,0.1,0.1,0.0,18.0,76.11,2.8,37.5,0.0,0.0,0.0,0.0,1.1,0.1,0.2,0.1,66.67,58.14,0.4,1.0,10,3,2,Liga Portugal,2
Matheus Araújo,0.0,0.0,34.78,0.65,0.0,0.0,1.4,0.7,0.0,1.6,0.05,0.8,0.1,0.0,20.35,73.71,3.15,45.61,0.0,0.1,0.0,0.0,0.95,0.05,0.2,0.0,57.5,51.7,0.85,0.6,20,1,3,Liga Portugal,2
Jô Batista,0.05,0.15,63.64,0.6,0.0,0.0,0.2,0.1,0.0,0.45,0.0,0.15,0.0,0.0,3.5,58.57,0.7,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.05,38.0,44.58,0.35,0.35,20,2,4,Liga Portugal,2
Mohamed Aidara,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.33,0.0,1.17,0.0,0.0,0.0,0.0,17.0,86.27,0.0,38.46,0.0,0.0,0.0,0.0,0.33,0.17,0.17,0.0,40.0,62.5,0.0,0.0,6,2,2,Liga Portugal,2
Friday Etim,0.11,0.26,33.33,1.11,0.0,0.0,0.32,0.21,0.0,0.11,0.0,0.0,0.16,0.0,5.05,69.79,1.84,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.11,0.0,46.94,38.53,0.37,0.95,19,1,4,Liga Portugal,2
Bruno Gaspar,0.0,0.0,0.0,0.14,0.0,0.0,1.29,0.57,0.0,0.71,0.0,0.14,0.14,0.14,12.0,70.24,2.86,40.0,0.0,0.0,0.0,0.0,0.43,0.14,0.0,0.14,66.67,57.69,0.71,0.57,7,2,3,Liga Portugal,2
Abbas Ibrahim,0.0,0.0,100.0,0.14,0.0,0.0,0.86,0.57,0.0,0.43,0.0,0.43,0.0,0.0,25.29,90.96,4.57,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.43,0.0,50.0,57.58,0.86,0.86,7,2,3,Liga Portugal,2
Yusuf Lawal,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.22,0.0,0.22,0.0,0.0,3.33,86.67,1.67,33.33,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,50.0,56.25,0.33,0.33,9,2,4,Liga Portugal,2
Alejandro Marqués,0.2,0.2,42.86,0.73,0.0,0.0,0.33,0.2,0.0,0.4,0.0,0.27,0.0,0.0,5.87,71.59,1.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.07,0.0,28.57,32.43,0.73,1.4,15,1,4,Liga Portugal,2
André Simões,0.0,0.11,0.0,0.44,0.0,0.0,0.89,0.56,0.0,0.33,0.0,0.22,0.0,0.0,11.11,81.0,2.22,66.67,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,50.0,54.55,0.22,0.56,9,3,3,Liga Portugal,2
Rui Fonte,0.06,0.0,42.86,0.39,0.06,0.0,0.33,0.06,0.0,0.17,0.0,0.0,0.0,0.0,6.5,79.49,1.22,50.0,0.0,0.0,0.0,0.0,0.72,0.06,0.17,0.0,48.15,50.0,0.56,0.5,18,3,4,Liga Portugal,2
Carlos Isaac,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.56,0.0,1.33,0.0,0.0,0.0,0.0,13.56,67.21,1.78,23.81,0.0,0.0,0.0,0.0,0.22,0.56,0.22,0.0,41.67,67.65,0.67,0.22,9,2,2,Liga Portugal,2
Bryan Róchez,0.05,0.48,25.0,1.38,0.05,0.0,0.48,0.05,0.0,0.38,0.0,0.33,0.1,0.1,8.48,62.36,2.67,50.0,0.0,0.05,0.0,0.0,0.62,0.05,0.1,0.0,43.21,41.67,0.76,0.52,21,2,4,Liga Portugal,2
N'Dri Koffi,0.17,0.25,47.06,1.08,0.08,0.0,0.75,0.17,0.0,0.25,0.0,0.17,0.0,0.08,7.25,65.52,1.67,100.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,29.41,40.0,1.25,1.08,12,1,4,Liga Portugal,2
Paulo Vitor,0.04,0.0,45.45,0.92,0.0,0.0,0.88,0.56,0.04,0.64,0.0,0.44,0.12,0.04,13.8,83.19,2.4,57.14,0.0,0.04,0.0,0.0,0.56,0.12,0.12,0.0,13.33,48.99,1.16,0.68,25,1,3,Liga Portugal,2
Jonny Arriba,0.08,0.23,50.0,1.23,0.0,0.0,1.23,0.54,0.0,0.31,0.0,0.92,0.0,0.08,14.08,80.33,4.46,75.0,0.0,0.08,0.0,0.0,0.38,0.15,0.0,0.0,36.84,38.46,0.31,0.85,13,1,3,Liga Portugal,2
Carnejy Antoine,0.17,0.17,0.0,0.67,0.17,0.0,0.33,0.17,0.0,0.33,0.0,0.17,0.0,0.0,6.17,67.57,2.0,100.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,20.0,20.0,0.0,0.33,6,3,4,Liga Portugal,2
Depú,0.0,0.2,50.0,0.6,0.0,0.0,0.4,0.2,0.0,0.6,0.0,0.2,0.0,0.2,3.0,80.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,50.0,60.0,0.6,0.2,5,1,4,Liga Portugal,2
Sandro Cruz,0.0,0.08,46.67,0.23,0.0,0.0,1.23,0.54,0.0,1.0,0.0,0.31,0.0,0.08,19.38,77.38,2.85,39.13,0.0,0.0,0.0,0.0,0.54,0.08,0.31,0.0,60.0,57.58,0.46,0.69,13,1,2,Liga Portugal,2
Wagner Leonardo,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,40.0,80.0,5.0,50.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,100.0,75.0,0.0,0.0,1,1,2,Liga Portugal,2
Diogo Queirós,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,1,1,2,Liga Portugal,2
Rui Costa,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,44.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14,2.0,0.0,1,2,4,Liga Portugal,2
João Gonçalves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,22.0,68.18,0.0,12.5,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,Liga Portugal,2
Bruno Rodrigues,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,55.0,87.27,1.0,66.67,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,1,1,2,Liga Portugal,2
Zé Manuel,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.86,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,1,3,4,Liga Portugal,2
Wilinton Aponzá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,1.0,1,1,4,Liga Portugal,2
Kiki Silva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,1,2,4,Liga Portugal,2
Jota,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,2.0,2.0,1,1,4,Liga Portugal,2
Elias Achouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,60.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.5,0.0,2,1,4,Liga Portugal,2
Boubacar Hanne,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,77.78,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,2,1,3,Liga Portugal,2
Andre Simões,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,10.0,85.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,100.0,66.67,0.0,0.5,2,1,3,Liga Portugal,2
Mateus Fernandes,0.0,0.0,33.33,0.33,0.0,0.0,1.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,16.67,94.0,3.33,75.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,25.0,50.0,1.33,1.0,3,1,3,Liga Portugal,2
Julio Dabo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.33,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,Liga Portugal,2
Wilson Manafá,0.0,0.0,50.0,0.0,0.0,0.0,0.43,0.43,0.0,0.86,0.0,0.14,0.0,0.0,22.57,83.54,6.29,77.78,0.0,0.0,0.0,0.0,0.29,0.0,0.14,0.0,50.0,46.15,0.29,0.29,7,2,2,Liga Portugal,2
Shaquil Delos,0.0,0.0,50.0,0.2,0.0,0.0,1.1,0.4,0.0,0.6,0.0,0.2,0.0,0.0,13.2,73.48,2.5,26.67,0.0,0.0,0.0,0.0,0.8,0.1,0.1,0.0,42.86,64.58,1.1,0.3,10,1,2,Liga Portugal,2
Lucas Ventura,0.0,0.0,66.67,0.46,0.0,0.0,1.0,0.15,0.0,0.15,0.08,0.54,0.08,0.0,13.92,84.53,1.92,42.86,0.0,0.0,0.0,0.0,0.54,0.08,0.31,0.08,54.55,50.0,1.08,1.38,13,2,3,Liga Portugal,2
Leonardo Ruiz,0.16,0.08,68.75,0.88,0.04,0.0,0.2,0.08,0.0,0.12,0.0,0.48,0.04,0.0,10.12,79.05,2.2,69.23,0.0,0.0,0.0,0.0,0.48,0.16,0.2,0.04,26.19,28.78,0.52,1.16,25,2,4,Liga Portugal,2
Matías Lacava,0.07,0.07,60.0,0.67,0.0,0.0,0.47,0.07,0.07,0.0,0.0,0.4,0.0,0.0,6.87,79.61,1.73,50.0,0.0,0.0,0.0,0.0,0.33,0.07,0.0,0.0,33.33,48.0,0.8,0.8,15,1,4,Liga Portugal,2
Martín Aguirregabiria,0.0,0.0,57.14,0.0,0.0,0.0,0.24,0.59,0.0,0.47,0.0,0.06,0.0,0.06,10.59,80.0,1.47,20.83,0.0,0.0,0.0,0.0,0.59,0.0,0.06,0.0,66.67,64.0,0.35,0.24,17,2,2,Liga Portugal,2
Kyosuke Tagawa,0.07,0.04,27.27,0.48,0.0,0.0,0.37,0.15,0.04,0.3,0.0,0.33,0.04,0.04,6.59,61.24,1.3,66.67,0.0,0.0,0.0,0.0,0.7,0.15,0.0,0.0,45.21,42.0,0.63,0.78,27,1,4,Liga Portugal,2
Stefano Beltrame,0.0,0.05,66.67,0.85,0.0,0.0,0.55,0.35,0.0,0.15,0.05,0.4,0.0,0.0,18.05,78.39,3.8,60.53,0.0,0.0,0.0,0.0,1.5,0.05,0.15,0.0,54.55,56.04,0.9,0.4,20,2,3,Liga Portugal,2
Pablo Moreno,0.0,0.05,48.48,0.42,0.0,0.0,0.84,0.11,0.0,0.05,0.0,0.58,0.11,0.11,11.05,86.67,3.42,66.67,0.0,0.0,0.0,0.0,0.68,0.21,0.05,0.05,17.39,44.74,1.68,0.95,19,1,4,Liga Portugal,2
Gonçalo Costa,0.0,0.0,33.33,0.0,0.0,0.0,0.78,0.78,0.0,0.33,0.0,0.56,0.11,0.0,9.67,66.67,1.67,25.0,0.0,0.0,0.0,0.0,0.33,0.0,0.22,0.0,75.0,45.16,0.22,0.67,9,1,2,Liga Portugal,2
Habib Sylla,0.0,0.0,76.92,0.33,0.0,0.0,0.78,0.67,0.22,1.56,0.0,0.56,0.0,0.0,26.0,79.91,2.33,58.06,0.0,0.11,0.0,0.0,0.78,0.11,0.44,0.0,28.57,48.89,0.33,0.78,9,1,2,Liga Portugal,2
Clayton,0.14,0.31,58.62,1.41,0.03,0.0,0.38,0.14,0.0,0.34,0.0,0.34,0.0,0.0,7.52,74.77,1.79,66.67,0.0,0.03,0.0,0.0,0.38,0.1,0.21,0.03,31.58,37.96,1.21,1.52,29,1,4,Liga Portugal,2
Luther Singh,0.0,0.0,35.29,0.36,0.0,0.0,0.64,0.36,0.0,0.27,0.0,0.09,0.05,0.05,9.64,80.66,2.27,58.33,0.0,0.0,0.0,0.0,0.55,0.05,0.18,0.0,27.78,43.75,0.45,0.55,22,2,3,Liga Portugal,2
Pelé,0.0,0.0,62.5,0.17,0.0,0.0,1.17,0.33,0.0,0.42,0.08,0.25,0.0,0.0,25.67,87.66,3.0,63.64,0.0,0.08,0.0,0.0,0.67,0.17,0.17,0.0,50.0,51.61,0.5,0.5,12,3,3,Liga Portugal,2
Stanley Kanu,0.0,0.0,66.67,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,4.4,81.82,1.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,38.89,0.4,0.6,5,1,4,Liga Portugal,2
Matheus Costa,0.0,0.0,33.33,0.3,0.0,0.0,1.1,0.75,0.0,2.5,0.05,0.25,0.0,0.0,26.85,83.43,1.35,39.19,0.0,0.15,0.0,0.0,1.2,0.15,0.1,0.05,62.5,62.04,0.45,0.6,20,2,2,Liga Portugal,2
Ricardo Matos,0.07,0.07,100.0,0.67,0.0,0.0,0.13,0.0,0.0,0.07,0.0,0.07,0.0,0.0,3.53,69.81,1.0,100.0,0.0,0.0,0.0,0.0,0.53,0.0,0.07,0.0,4.35,23.68,0.2,0.4,15,1,4,Liga Portugal,2
Youssef Chermiti,0.19,0.5,27.27,1.81,0.06,0.0,0.19,0.06,0.0,0.19,0.0,0.5,0.06,0.13,8.31,70.68,2.06,50.0,0.0,0.25,0.0,0.0,0.44,0.0,0.25,0.0,51.61,29.57,0.63,1.81,16,1,4,Liga Portugal,2
Joel Soñora,0.0,0.0,100.0,0.5,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.25,0.0,0.0,15.5,79.03,5.75,50.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,50.0,0.75,0.75,4,2,3,Liga Portugal,2
Vitó,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,5.75,73.91,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,50.0,33.33,0.25,0.75,4,2,3,Liga Portugal,2
Henrique  Gomes,0.0,0.0,9.09,0.33,0.0,0.0,1.0,0.44,0.0,1.78,0.0,0.56,0.0,0.0,22.89,70.87,5.0,52.0,0.0,0.11,0.0,0.0,0.44,0.11,0.44,0.0,50.0,42.42,1.0,1.22,9,2,2,Liga Portugal,2
Jesús Ramírez,0.05,0.18,30.77,0.95,0.05,0.0,0.27,0.05,0.0,0.27,0.0,0.18,0.0,0.0,4.82,75.47,1.32,100.0,0.0,0.0,0.0,0.0,0.32,0.0,0.05,0.0,37.7,32.52,0.32,0.55,22,2,4,Liga Portugal,2
João Pedro,0.0,0.0,44.44,0.14,0.0,0.0,0.93,0.64,0.0,0.5,0.0,0.57,0.07,0.0,17.21,76.76,2.86,53.33,0.0,0.14,0.0,0.0,0.43,0.14,0.29,0.0,52.63,43.68,0.79,1.07,14,2,3,Liga Portugal,2
Miguel Sousa,0.0,0.0,66.67,1.33,0.0,0.0,0.33,0.67,0.0,0.0,0.0,0.33,0.0,0.0,21.67,78.46,5.67,75.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,50.0,46.67,1.0,1.0,3,2,3,Liga Portugal,2
Mateo Tanlongo,0.0,0.0,0.0,0.22,0.0,0.0,0.44,0.0,0.0,0.11,0.0,0.44,0.0,0.0,11.67,89.52,1.22,75.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,40.0,38.1,0.22,0.67,9,1,3,Liga Portugal,2
João Carlos,0.09,0.22,31.25,1.04,0.04,0.0,0.09,0.09,0.0,0.39,0.0,0.17,0.09,0.04,6.13,60.99,1.61,90.0,0.0,0.04,0.0,0.0,0.52,0.09,0.09,0.0,34.48,30.47,0.52,0.74,23,2,4,Liga Portugal,2
Deni Júnior,0.0,0.18,50.0,0.64,0.0,0.0,0.36,0.09,0.0,1.27,0.0,0.09,0.0,0.0,7.0,79.22,1.73,66.67,0.0,0.09,0.0,0.0,0.45,0.0,0.0,0.0,46.43,43.55,0.55,0.27,11,2,4,Liga Portugal,2
Luís Santos,0.0,0.11,14.29,0.89,0.0,0.0,0.56,0.33,0.0,0.22,0.0,0.56,0.0,0.0,11.22,74.26,2.56,40.0,0.0,0.0,0.0,0.0,0.33,0.11,0.11,0.0,40.0,29.55,0.11,1.0,9,1,4,Liga Portugal,2
Rodrigo Gomes,0.07,0.07,23.08,0.4,0.0,0.0,0.67,0.2,0.0,0.2,0.0,0.4,0.0,0.0,5.33,76.25,1.67,50.0,0.0,0.0,0.0,0.0,0.4,0.07,0.13,0.0,42.86,46.0,0.47,0.2,15,1,4,Liga Portugal,2
Jorge Fernandes,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,2.6,0.0,0.0,0.2,0.0,17.2,74.42,2.0,44.44,0.0,0.0,0.0,0.0,0.8,0.0,0.4,0.0,37.5,46.15,0.2,0.4,5,2,2,Liga Portugal,2
Tiago Ribeiro,0.0,0.0,0.0,0.6,0.0,0.0,0.8,0.4,0.0,0.4,0.0,1.2,0.0,0.0,16.2,85.19,3.8,66.67,0.0,0.0,0.0,0.0,1.4,0.0,0.6,0.0,16.67,25.0,0.2,1.4,5,1,3,Liga Portugal,2
Ricardo Mangas,0.15,0.19,41.03,1.0,0.0,0.0,0.56,0.52,0.07,0.78,0.0,0.44,0.15,0.04,18.52,76.6,4.93,41.67,0.0,0.07,0.0,0.0,0.96,0.11,0.15,0.04,43.86,43.12,1.41,1.19,27,2,3,Liga Portugal,2
Anderson Silva,0.13,0.3,34.88,1.87,0.03,0.0,0.17,0.07,0.0,0.53,0.0,0.03,0.0,0.0,5.87,63.64,1.37,66.67,0.0,0.0,0.0,0.0,0.4,0.13,0.07,0.03,27.47,30.8,0.8,1.2,30,2,4,Liga Portugal,2
Bogdan Milovanov,0.0,0.0,33.33,0.13,0.0,0.0,2.53,1.2,0.07,3.4,0.0,0.87,0.0,0.0,26.6,67.42,3.67,25.0,0.0,0.27,0.0,0.0,1.2,0.2,0.27,0.0,54.55,51.79,0.2,1.2,15,2,2,Liga Portugal,2
Lucas Veríssimo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,87.5,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,2,2,2,Liga Portugal,2
Rodrigo Pinho,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,81.82,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50.0,37.5,1.0,0.5,2,3,4,Liga Portugal,2
Anderson Cordeiro,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,2.5,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,20.0,0.0,1.5,2,2,4,Liga Portugal,2
Bruno Ventura,0.0,0.0,0.0,0.67,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,11.0,81.82,3.67,66.67,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,14.29,0.0,0.67,3,1,3,Liga Portugal,2
Jovane Cabral,0.0,0.0,33.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,75.0,2.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,44.44,0.75,0.75,4,2,4,Liga Portugal,2
Miguel Silva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,1.38,0.0,0.0,0.0,0.0,30.63,52.24,0.5,29.94,3.75,0.0,0.25,0.0,2.63,0.25,0.13,0.0,75.0,75.0,0.0,0.13,8,2,1,Liga Portugal,2
Yaw Moses,0.0,0.0,100.0,0.08,0.0,0.0,0.5,0.58,0.0,0.67,0.0,0.67,0.08,0.0,11.75,75.18,1.5,44.0,0.0,0.0,0.0,0.0,0.58,0.08,0.0,0.0,62.5,45.16,0.08,0.5,12,1,3,Liga Portugal,2
Ismaila Soro,0.0,0.0,76.19,0.15,0.0,0.0,1.5,1.38,0.0,1.0,0.0,1.12,0.08,0.0,26.42,84.57,2.96,62.3,0.0,0.12,0.0,0.0,0.58,0.12,0.27,0.04,61.29,45.95,0.42,1.54,26,2,3,Liga Portugal,2
Tiago Araújo,0.04,0.04,50.0,0.56,0.0,0.0,0.52,0.52,0.04,0.68,0.0,0.56,0.04,0.0,12.28,72.31,2.08,42.86,0.0,0.04,0.0,0.0,0.64,0.12,0.12,0.0,66.67,45.26,0.2,0.48,25,1,3,Liga Portugal,2
Masaki Watai,0.07,0.07,23.08,0.27,0.0,0.0,0.4,0.13,0.0,0.13,0.0,0.6,0.07,0.07,13.67,84.88,3.87,80.0,0.0,0.0,0.0,0.0,0.73,0.0,0.13,0.07,0.0,16.98,0.0,0.67,15,1,3,Liga Portugal,2
